Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length,1-SPFP(masked),1-SPFN(masked),TC(masked),Compression(masked),Average Terminal Gap length
AL00053377,ProbAlign,0.836592178771,0.816076294278,0.826334236524,0.734615384615,0.836592178771,1.04270462633,0.749552440302,0.788844621514,3.0,281.0,293.0,281.0,0.075417109506,0.0771055753262,6.5,7.5,0.731843575419,0.939068100358,0.913978494624,1.04270462633,0.0
AL00089447,ProbAlign,0.670103092784,0.565217391304,0.617660242044,0.341463414634,0.670103092784,1.2,0.788040385601,0.864864864865,4.0,45.0,54.0,44.0,0.0661437827766,0.1,2.25,2.5,0.613402061856,0.583333333333,0.352941176471,1.2,0.0
AL10048599,ProbAlign,0.470588235294,0.493392070485,0.481990152889,0.252747252747,0.470588235294,0.965986394558,0.85097728965,0.867647058824,3.0,147.0,142.0,119.0,0.19133313259,0.30612244898,22.5,21.0,0.399159663866,0.510752688172,0.306451612903,0.965986394558,0.0
AL00052799,ProbAlign,0.546280014989,0.511222012409,0.528751013699,0.028,0.546280014989,1.30392156863,0.799765163582,0.96,22.0,306.0,399.0,226.0,0.141421926379,0.392453951277,8.15432098765,4.0,0.259462108328,0.5815726562,0.10447761194,1.30392156863,0.0
AL10063763,ProbAlign,0.31843575419,0.290519877676,0.304477815933,0.04,0.31843575419,1.16666666667,0.847672274575,0.975,7.0,96.0,112.0,71.0,0.0979664128145,0.379464285714,10.2,11.0,0.165363128492,0.24302134647,0.0,1.16666666667,0.0
AL10053473,ProbAlign,0.940714583976,0.922994023709,0.931854303843,0.09375,0.940714583976,1.3125,0.782683774713,1.0,119.0,32.0,42.0,32.0,0.00286468280321,0.000262605042017,1.0,1.0,0.753685481382,0.909661126511,0.0,1.3125,0.0
AL00055594,ProbAlign,1.0,1.0,1.0,1.0,1.0,1.0,0.524376417234,0.690476190476,7.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.952380952381,1.0,1.0,1.0,0.0
AL10051350,ProbAlign,0.889722749285,0.870313170907,0.880017960096,0.0,0.889722749285,1.42857142857,0.774916539814,1.0,95.0,56.0,80.0,45.0,0.0592557157962,0.406390977444,11.5,12.0,0.795715216222,0.898976163814,0.0,1.42857142857,0.0
AL00053335,ProbAlign,0.46798274718,0.411824817518,0.439903782349,0.0805369127517,0.46798274718,1.24836601307,0.861152728131,0.909722222222,10.0,306.0,382.0,250.0,0.188423377013,0.378104575163,15.6351351351,4.0,0.295122760451,0.556807511737,0.253521126761,1.24836601307,0.0
AL00052150,ProbAlign,0.21396731055,0.233009708738,0.223488509644,0.0254957507082,0.21396731055,0.92972972973,0.850695955925,0.922222222222,4.0,555.0,516.0,448.0,0.343853028363,0.43018018018,23.2926829268,15.0,0.140416047548,0.235074626866,0.0671641791045,0.92972972973,0.0
AL00050692,ProbAlign,0.66183858004,0.585382109005,0.623610344522,0.133802816901,0.66183858004,1.26315789474,0.833244673249,0.945205479452,18.0,171.0,216.0,142.0,0.221203182751,0.379467186485,11.2307692308,8.0,0.42330877428,0.647955914392,0.235294117647,1.26315789474,0.0
AL10050412,ProbAlign,0.359831073316,0.269372217562,0.314601645439,0.0153846153846,0.359831073316,1.78461538462,0.854308558811,1.0,53.0,65.0,116.0,62.0,0.208538172695,0.40435413643,13.5242718447,10.0,0.265772236268,0.29188489935,0.0,1.78461538462,0.0
AL00050815-Small,ProbAlign,0.569526047787,0.544365406215,0.556945727001,0.141935483871,0.569526047787,1.13095238095,0.840049276744,0.90756302521,7.0,168.0,190.0,147.0,0.0428145556516,0.174319727891,3.7962962963,2.0,0.377594986291,0.581072935503,0.227848101266,1.13095238095,0.0
AL00052086,ProbAlign,0.472632079962,0.419695688926,0.446163884444,0.0333333333333,0.472632079962,1.27814569536,0.815129818058,0.934579439252,7.0,151.0,193.0,149.0,0.178453719568,0.172185430464,5.51515151515,5.0,0.336506425512,0.40562248996,0.0,1.27814569536,0.0
AL10089447,ProbAlign,0.94474863116,0.934975369458,0.939862000309,0.25,0.94474863116,1.15,0.804679802956,1.0,29.0,20.0,23.0,20.0,0.0,0.0,0.0,0.0,0.94474863116,0.934975369458,0.25,1.15,0.0
AL20089447,ProbAlign,0.610655737705,0.605691056911,0.608173397308,0.36170212766,0.610655737705,1.00819672131,0.792347415101,0.829545454545,3.0,122.0,123.0,110.0,0.120983844746,0.20218579235,7.4,3.0,0.532786885246,0.593607305936,0.397260273973,1.00819672131,0.0
AL00050847,ProbAlign,0.975878112164,0.978626371317,0.97725224174,0.771428571429,0.975878112164,1.01408450704,0.654724999866,0.834645669291,28.0,142.0,144.0,135.0,0.0215645487294,0.0965794768612,1.66956521739,1.0,0.887941151815,0.983221943748,0.877192982456,1.01408450704,0.0
AL00101215,ProbAlign,0.923976608187,0.918604651163,0.921290629675,0.831460674157,0.923976608187,1.01111111111,0.619511754885,0.855421686747,4.0,90.0,91.0,89.0,0.0280898876404,0.025,2.25,1.0,0.766081871345,0.963235294118,0.926470588235,1.01111111111,0.0
AL10052799-Small,ProbAlign,0.694444444444,0.668623613829,0.681534029137,0.384615384615,0.694444444444,1.15384615385,0.767871794872,0.96,16.0,26.0,30.0,26.0,0.0172005229038,0.00961538461538,1.0,1.0,0.672086720867,0.661333333333,0.4,1.15384615385,0.0
AL00088995,ProbAlign,1.0,1.0,1.0,1.0,1.0,1.0,0.770731707317,0.878048780488,5.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.926829268293,1.0,1.0,1.0,0.0
AL10054593-Small,ProbAlign,0.649492364373,0.569954836003,0.609723600188,0.117948717949,0.649492364373,1.26255707763,0.841256159581,0.928229665072,20.0,438.0,553.0,350.0,0.172177976705,0.425114155251,10.64,7.0,0.528025423967,0.650103878116,0.217105263158,1.26255707763,0.0
AL00051366,ProbAlign,0.548439302378,0.469713055531,0.509076178954,0.0474683544304,0.548439302378,1.40710382514,0.839139411951,0.942857142857,27.0,366.0,515.0,299.0,0.107666613371,0.395567698846,10.651226158,6.0,0.351634729611,0.514938355646,0.070796460177,1.40710382514,0.0
AL00089048,ProbAlign,1.0,1.0,1.0,1.0,1.0,1.0,0.236842105263,0.302631578947,3.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
AL00050684,ProbAlign,0.36686549519,0.282855485582,0.324860490386,0.0122950819672,0.36686549519,1.21403508772,0.869192047687,0.991304347826,24.0,285.0,346.0,185.0,0.270511947043,0.595614035088,34.8205128205,38.0,0.186468912892,0.322370865849,0.0,1.21403508772,0.0
AL00047241,ProbAlign,0.854692539142,0.818997962778,0.83684525096,0.368421052632,0.854692539142,1.25657894737,0.809937360475,0.956204379562,30.0,152.0,191.0,144.0,0.0370185597589,0.0892543859649,3.73394495413,2.0,0.719042213934,0.865517241379,0.528301886792,1.25657894737,0.0
AL10050815,ProbAlign,0.629656289365,0.590335020487,0.609995654926,0.0579710144928,0.629656289365,1.36956521739,0.808553896499,0.941176470588,29.0,138.0,189.0,119.0,0.0505691087237,0.199650174913,4.41436464088,3.0,0.346127149798,0.753694581281,0.136363636364,1.36956521739,0.0
AL00049879,ProbAlign,0.426138746749,0.347945205479,0.387041976114,0.020725388601,0.426138746749,1.40170940171,0.848710221668,0.970297029703,18.0,234.0,328.0,206.0,0.338455642865,0.479344729345,17.4051724138,13.0,0.237899505075,0.394381866222,0.0212765957447,1.40170940171,0.0
AL00054407,ProbAlign,0.721275426058,0.71226927253,0.716772349294,0.229357798165,0.721275426058,1.00892857143,0.737639698197,0.8625,7.0,112.0,113.0,107.0,0.117180944039,0.137755102041,3.27272727273,1.0,0.562946673997,0.696598639456,0.285714285714,1.00892857143,0.0
AL10047861,ProbAlign,0.648264984227,0.628440366972,0.6383526756,0.0140845070423,0.648264984227,1.06666666667,0.839825595677,0.983050847458,5.0,75.0,80.0,71.0,0.0467297920966,0.0826666666667,3.1,3.5,0.506309148265,0.594444444444,0.0,1.06666666667,0.0
AL00100897,ProbAlign,0.973607038123,0.97503671072,0.974321874421,0.854166666667,0.973607038123,1.0,0.308458383227,0.511111111111,6.0,48.0,48.0,48.0,0.0450051437389,0.0277777777778,2.66666666667,2.0,0.696480938416,0.989583333333,0.96875,1.0,0.0
AL00053614,ProbAlign,0.707689575564,0.692441355343,0.700065465454,0.35119047619,0.707689575564,1.04473684211,0.784573698352,0.87265917603,7.0,380.0,397.0,337.0,0.0816495231461,0.208646616541,4.91150442478,3.0,0.592257147931,0.745584618824,0.49765258216,1.04473684211,0.0
AL00051934,ProbAlign,0.853798996842,0.846876727474,0.850337862158,0.503184713376,0.853798996842,1.04494382022,0.698984691535,0.80534351145,7.0,356.0,372.0,302.0,0.080223503263,0.19823434992,8.66666666667,5.0,0.733420026008,0.917073170732,0.741463414634,1.04494382022,0.0
AL00069394,ProbAlign,0.939286861548,0.940797940798,0.940042401173,0.78125,0.939286861548,1.01224489796,0.647427116702,0.755980861244,6.0,245.0,248.0,235.0,0.0540988149946,0.117006802721,4.64864864865,3.0,0.902987471892,0.951269035533,0.862944162437,1.01224489796,0.0
AL00050465,ProbAlign,0.928827946458,0.940495867769,0.934661907113,0.74358974359,0.928827946458,1.0,0.678466734187,0.842105263158,9.0,117.0,117.0,104.0,0.0779759380423,0.193732193732,7.55555555556,6.0,0.707802807705,0.987249544627,0.967213114754,1.0,0.0
AL10057468,ProbAlign,0.768832959835,0.730429086145,0.74963102299,0.176470588235,0.768832959835,1.13888888889,0.675416092756,0.928571428571,21.0,36.0,41.0,33.0,0.0359305620747,0.161375661376,1.5641025641,1.0,0.650405102569,0.718666666667,0.16,1.13888888889,0.142857142857
AL00050799,ProbAlign,0.695309420575,0.672768878719,0.684039149647,0.229299363057,0.695309420575,1.18918918919,0.708650643938,0.945054945055,8.0,185.0,220.0,173.0,0.360571590374,0.393243243243,14.55,14.0,0.504927079227,0.72619047619,0.333333333333,1.18918918919,0.0
AL00050021,ProbAlign,0.601609135738,0.578126948497,0.589868042118,0.2,0.601609135738,1.07368421053,0.75184822332,0.888888888889,13.0,190.0,204.0,155.0,0.133166257766,0.376518218623,8.01724137931,7.0,0.524526343109,0.631957473421,0.329268292683,1.07368421053,0.0
AL10063410,ProbAlign,0.405524168236,0.384752829065,0.39513849865,0.0120481927711,0.405524168236,1.21022727273,0.809471716687,0.928057553957,8.0,176.0,213.0,160.0,0.141120222239,0.223011363636,6.40816326531,3.0,0.260200878845,0.384508348794,0.0,1.21022727273,0.0
AL10051350-Small,ProbAlign,0.725317348378,0.703969883641,0.71464361601,0.0882352941176,0.725317348378,1.08888888889,0.766869800029,0.939393939394,14.0,45.0,49.0,45.0,0.101278918578,0.252380952381,7.95,11.0,0.644922425952,0.717817896389,0.107142857143,1.08888888889,0.0
AL00054097,ProbAlign,0.888888888889,0.869135802469,0.879012345679,0.636363636364,0.888888888889,1.06060606061,0.444285188746,0.833333333333,7.0,99.0,105.0,98.0,0.0115703410105,0.015873015873,1.22222222222,1.0,0.669696969697,0.928571428571,0.808823529412,1.06060606061,0.0
AL00051931,ProbAlign,0.935146443515,0.935146443515,0.935146443515,0.904320987654,0.935146443515,0.995824634656,0.6296426235,0.72641509434,3.0,479.0,477.0,468.0,0.250946305383,0.221294363257,28.9090909091,3.0,0.877615062762,0.981286549708,0.971929824561,0.995824634656,0.0
AL00069572,ProbAlign,0.934592514865,0.931659693166,0.933126104016,0.850515463918,0.934592514865,1.01421800948,0.732845499985,0.828125,6.0,211.0,214.0,204.0,0.0244592445813,0.0758293838863,5.05263157895,4.0,0.880027981812,0.95303030303,0.909090909091,1.01421800948,0.0
AL00063763,ProbAlign,0.828571428571,0.828571428571,0.828571428571,0.737704918033,0.828571428571,1.0,0.743230079875,0.810344827586,3.0,75.0,75.0,73.0,0.125092558324,0.142222222222,3.55555555556,2.0,0.805714285714,0.839285714286,0.767857142857,1.0,0.0
AL00057468,ProbAlign,0.935145010276,0.934504792332,0.934824901304,0.533333333333,0.935145010276,1.03636363636,0.619349125512,0.825,15.0,55.0,57.0,51.0,0.0631811819517,0.212121212121,3.125,3.0,0.815939712263,0.945238095238,0.666666666667,1.03636363636,0.0
AL00082614,ProbAlign,0.632432432432,0.557142857143,0.594787644788,0.402777777778,0.632432432432,1.17283950617,0.828544212133,0.885714285714,3.0,81.0,95.0,76.0,0.0352766841475,0.0864197530864,2.625,3.0,0.6,0.616666666667,0.466666666667,1.17283950617,0.0
AL00051412,ProbAlign,0.82689344919,0.801505286423,0.814199367806,0.397058823529,0.82689344919,1.05532786885,0.618521313252,0.767741935484,10.0,488.0,515.0,472.0,0.146784389009,0.151024590164,8.56976744186,2.0,0.574597892402,0.856198347107,0.685950413223,1.05532786885,0.0
AL10053335-Small,ProbAlign,0.754531722054,0.677135110709,0.715833416382,0.230769230769,0.754531722054,1.28,0.799456589325,0.939393939394,17.0,50.0,64.0,50.0,0.12992780096,0.310588235294,7.76470588235,4.0,0.599194360524,0.795454545455,0.409090909091,1.28,0.0
AL00055593,ProbAlign,0.807692307692,0.816254416961,0.811973362327,0.261904761905,0.807692307692,0.972222222222,0.607942720467,0.904109589041,7.0,108.0,105.0,97.0,0.0584945017752,0.205026455026,10.3333333333,12.0,0.643356643357,0.796536796537,0.287878787879,0.972222222222,0.0
AL00063492,ProbAlign,0.778903456496,0.775207591934,0.777055524215,0.510204081633,0.778903456496,1.01923076923,0.732430894085,0.884615384615,7.0,104.0,106.0,104.0,0.15656930603,0.162087912088,8.42857142857,6.0,0.705601907032,0.794097920858,0.633802816901,1.01923076923,0.0
AL00074653,ProbAlign,0.76,0.743016759777,0.751508379888,0.523076923077,0.76,1.01449275362,0.861909953792,0.929824561404,3.0,69.0,70.0,69.0,0.0798924278865,0.0772946859903,5.33333333333,4.0,0.662857142857,0.805555555556,0.708333333333,1.01449275362,0.0
AL10050021,ProbAlign,0.802380952381,0.785547785548,0.793964368964,0.59375,0.802380952381,1.0,0.774176562685,0.90625,6.0,45.0,45.0,45.0,0.215349259352,0.285185185185,15.4,14.0,0.735714285714,0.936363636364,0.863636363636,1.0,0.0
AL00064294,ProbAlign,0.987995198079,0.987995198079,0.987995198079,0.972027972028,0.987995198079,1.0,0.572314102178,0.647887323944,4.0,146.0,146.0,145.0,0.0234328931461,0.0325342465753,3.16666666667,3.0,0.981992797119,0.995133819951,0.992700729927,1.0,0.0
AL00050876,ProbAlign,0.898550724638,0.90775988287,0.903155303754,0.773109243697,0.898550724638,0.992,0.467356948607,0.718181818182,4.0,125.0,124.0,119.0,0.00814831581069,0.058,2.41666666667,2.0,0.840579710145,0.920634920635,0.847619047619,0.992,0.0
AL00063410,ProbAlign,0.584497825812,0.520430026689,0.55246392625,0.00531914893617,0.584497825812,1.34466019417,0.834185311021,0.962962962963,20.0,206.0,277.0,193.0,0.143500751892,0.227184466019,5.70731707317,3.0,0.260353780555,0.550133809099,0.0,1.34466019417,0.0
AL00051366-Small,ProbAlign,0.320296940069,0.257309090909,0.288803015489,0.0,0.320296940069,1.39316239316,0.858698839736,0.942857142857,9.0,351.0,489.0,299.0,0.150208590648,0.360557138335,10.7452830189,7.0,0.214919427847,0.291789577188,0.0,1.39316239316,0.0
AL00047861,ProbAlign,0.979500891266,0.980374665477,0.979937778371,0.909090909091,0.979500891266,1.0,0.785150303873,0.864864864865,6.0,78.0,78.0,77.0,0.0144137515133,0.025641025641,1.09090909091,1.0,0.748663101604,1.0,1.0,1.0,0.166666666667
AL00051984,ProbAlign,0.74693877551,0.712062256809,0.72950051616,0.551724137931,0.74693877551,1.06741573034,0.787018255578,0.882352941176,3.0,89.0,95.0,87.0,0.0,0.0224719101124,1.0,1.0,0.689795918367,0.713080168776,0.569620253165,1.06741573034,0.0
AL00052141,ProbAlign,0.516718913271,0.496112365187,0.506415639229,0.150289017341,0.516718913271,1.11627906977,0.739221783702,0.885496183206,8.0,215.0,240.0,191.0,0.0839186935906,0.260465116279,7.85964912281,4.0,0.355276907001,0.551948051948,0.295454545455,1.11627906977,0.0
AL10053473-Small,ProbAlign,0.92704219497,0.914121746259,0.920581970615,0.375,0.92704219497,1.125,0.763809825005,0.935483870968,18.0,32.0,36.0,32.0,0.00736569563736,0.00173611111111,1.0,1.0,0.750155892746,0.907239819005,0.346153846154,1.125,0.0
AL00088696,ProbAlign,0.430436072382,0.372051282051,0.401243677217,0.179856115108,0.430436072382,1.27083333333,0.860946387181,0.954545454545,11.0,144.0,183.0,136.0,0.435104921973,0.36047979798,11.1960784314,3.0,0.214476416494,0.328636363636,0.075,1.27083333333,0.0454545454545
AL00053701,ProbAlign,0.887174966946,0.896659242762,0.891917104854,0.665280665281,0.887174966946,0.976608187135,0.440886735322,0.789081885856,5.0,513.0,501.0,484.0,0.0481907121133,0.0810916179337,5.94285714286,4.0,0.737990304099,0.900268817204,0.752688172043,0.976608187135,0.0
AL10051735,ProbAlign,0.879120096981,0.868001731928,0.873560914454,0.228571428571,0.879120096981,2.1,0.764229860249,0.96875,166.0,70.0,147.0,69.0,0.143128039617,0.518244406196,19.4258064516,32.0,0.766241608273,0.902559733885,0.592592592593,2.1,0.0
AL00069381,ProbAlign,0.566782810685,0.583034647551,0.574908729118,0.230248306998,0.566782810685,0.991471215352,0.749079248371,0.895833333333,4.0,469.0,465.0,428.0,0.207580242632,0.249466950959,18.72,6.0,0.367595818815,0.602857142857,0.411428571429,0.991471215352,0.0
AL00089800,ProbAlign,0.838983050847,0.825,0.831991525424,0.645833333333,0.838983050847,1.02631578947,0.693491285403,0.801470588235,4.0,152.0,156.0,149.0,0.031460626752,0.0526315789474,2.28571428571,1.5,0.743341404358,0.882183908046,0.775862068966,1.02631578947,0.0
AL00109622,ProbAlign,0.524154589372,0.501154734411,0.512654661892,0.264516129032,0.524154589372,1.05732484076,0.851960784314,0.935714285714,3.0,157.0,166.0,155.0,0.0521477662494,0.0424628450106,2.22222222222,1.0,0.446859903382,0.536231884058,0.313043478261,1.05732484076,0.0
AL10050155-Small,ProbAlign,0.895137128371,0.88858384809,0.89186048823,0.576086956522,0.895137128371,1.09708737864,0.726479842386,0.83950617284,11.0,103.0,113.0,93.0,0.0668827666391,0.182700794351,5.30769230769,5.0,0.708458170085,0.931515151515,0.75,1.09708737864,0.0
AL00068994,ProbAlign,1.0,1.0,1.0,1.0,1.0,1.0,0.0346666666667,0.048,3.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.984,1.0,1.0,1.0,0.0
AL00053697,ProbAlign,0.43146455915,0.383731146581,0.407597852866,0.0192307692308,0.43146455915,1.17021276596,0.833676484616,0.971428571429,16.0,235.0,275.0,167.0,0.125570128386,0.410106382979,11.4222222222,9.0,0.255865645838,0.4046875,0.0,1.17021276596,0.0
AL10109622,ProbAlign,0.412903225806,0.375366568915,0.394134897361,0.0,0.412903225806,1.14754098361,0.886406493972,0.964912280702,4.0,61.0,70.0,60.0,0.0254237288136,0.0368852459016,1.8,1.0,0.377419354839,0.367924528302,0.0,1.14754098361,0.0
AL00051971,ProbAlign,0.415115139637,0.356811960413,0.385963550025,0.0658307210031,0.415115139637,1.28528528529,0.815108708814,0.904347826087,11.0,333.0,428.0,303.0,0.289963498625,0.335244335244,18.0588235294,5.0,0.234566389025,0.435227272727,0.25,1.28528528529,0.0
AL00103575,ProbAlign,0.436090225564,0.41726618705,0.426678206307,0.283018867925,0.436090225564,1.09090909091,0.744036970781,0.807692307692,3.0,66.0,72.0,63.0,0.166666666667,0.181818181818,3.27272727273,2.0,0.390977443609,0.456140350877,0.368421052632,1.09090909091,0.0
AL10056276,ProbAlign,0.364173228346,0.310402684564,0.337287956455,0.0,0.364173228346,1.27559055118,0.818706564327,0.893617021277,4.0,127.0,162.0,116.0,0.0461574358827,0.127952755906,3.61111111111,4.0,0.23031496063,0.286764705882,0.0,1.27559055118,0.0
AL00050815,ProbAlign,0.657672644648,0.619847036329,0.638759840489,0.0409356725146,0.657672644648,1.36257309942,0.810459788512,0.936507936508,29.0,171.0,233.0,147.0,0.0386557279387,0.186731195806,3.89075630252,2.0,0.434553274365,0.667830641641,0.0886075949367,1.36257309942,0.0
AL10050712,ProbAlign,0.820642978003,0.806988352745,0.813815665374,0.595238095238,0.820642978003,1.0,0.809847374847,0.923076923077,6.0,43.0,43.0,43.0,0.0377852033776,0.046511627907,2.0,2.0,0.693739424704,0.854166666667,0.75,1.0,0.0
AL10050335,ProbAlign,0.764078245406,0.748113755078,0.756096000242,0.529411764706,0.764078245406,1.07142857143,0.801628915955,0.883333333333,6.0,140.0,150.0,137.0,0.0844432381781,0.114285714286,3.69230769231,3.0,0.626556016598,0.869958847737,0.777777777778,1.07142857143,0.0
AL10054446,ProbAlign,0.0,0.0,0.0,0.0,0.0,1.24705882353,0.912852664577,0.945454545455,3.0,85.0,106.0,74.0,0.118628301042,0.211764705882,7.71428571429,11.0,0.0,0.0,0.0,1.24705882353,0.0
AL00051395,ProbAlign,0.437719189156,0.39969339087,0.418706290013,0.0862422997947,0.437719189156,1.25,0.833805371936,0.929166666667,28.0,500.0,625.0,335.0,0.121446621461,0.423857142857,16.081300813,9.0,0.281818181818,0.508048605506,0.14406779661,1.25,0.0
AL10054592,ProbAlign,0.441707157476,0.378270589287,0.409988873381,0.027027027027,0.441707157476,1.39495798319,0.86218096979,1.0,82.0,119.0,166.0,92.0,0.170543591959,0.515576962492,15.48,9.0,0.350376599329,0.505199237178,0.1,1.39495798319,0.0
AL00089623,ProbAlign,0.972027972028,0.972027972028,0.972027972028,0.958041958042,0.972027972028,1.0,0.622377622378,0.678321678322,3.0,145.0,145.0,145.0,0.00807482893972,0.00919540229885,1.0,1.0,0.972027972028,0.972027972028,0.958041958042,1.0,0.0
AL00051352,ProbAlign,0.927212047661,0.929879398097,0.928545722879,0.584615384615,0.927212047661,0.996212121212,0.577125718084,0.827751196172,18.0,264.0,263.0,253.0,0.0355522343441,0.0799663299663,3.14049586777,3.0,0.760922330097,0.934268007721,0.699481865285,0.996212121212,0.0
AL10050815-Small,ProbAlign,0.618628950051,0.605739238927,0.612184094489,0.0793650793651,0.618628950051,1.18518518519,0.784618248327,0.914893617021,13.0,135.0,160.0,119.0,0.0539291857441,0.182336182336,4.05063291139,2.0,0.31880733945,0.729020979021,0.136363636364,1.18518518519,0.0
AL00063412,ProbAlign,0.695731303772,0.671010638298,0.683370971035,0.0478723404255,0.695731303772,1.09708737864,0.809989405627,0.949685534591,16.0,206.0,226.0,193.0,0.0890729939548,0.179915048544,4.39259259259,2.0,0.327818221928,0.687962962963,0.0,1.09708737864,0.0
AL10054814,ProbAlign,1.0,1.0,1.0,1.0,1.0,1.0,0.706793206793,0.909090909091,14.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
AL00049599,ProbAlign,0.697318007663,0.680798004988,0.689058006325,0.258503401361,0.697318007663,1.03947368421,0.744416359698,0.909090909091,4.0,152.0,158.0,151.0,0.0938512566285,0.0690789473684,2.625,2.0,0.448275862069,0.68023255814,0.360465116279,1.03947368421,0.0
AL00051913,ProbAlign,0.395118531177,0.304927124548,0.350022827863,0.0753246753247,0.395118531177,1.61451247166,0.849104293182,0.93009118541,15.0,441.0,712.0,360.0,0.123028896216,0.27059712774,15.0420168067,7.0,0.27444020858,0.596476190476,0.29,1.61451247166,0.0
AL00057413,ProbAlign,0.699453551913,0.612440191388,0.65594687165,0.519480519481,0.699453551913,1.15662650602,0.879336650083,0.906666666667,3.0,83.0,96.0,81.0,0.0793120233334,0.0923694779116,2.3,1.5,0.650273224044,0.650273224044,0.573770491803,1.15662650602,0.0
AL10074933,ProbAlign,0.800248138958,0.778045838359,0.789146988659,0.489361702128,0.800248138958,1.00884955752,0.784402974313,0.884615384615,5.0,113.0,114.0,96.0,0.0335119795208,0.189380530973,4.65217391304,3.0,0.669975186104,0.782608695652,0.550724637681,1.00884955752,0.0
AL00051713,ProbAlign,0.914031620553,0.913129318855,0.913580469704,0.825484764543,0.914031620553,1.0027100271,0.666253343173,0.743119266055,3.0,369.0,370.0,366.0,0.0535758375611,0.0460704607046,5.66666666667,3.0,0.820158102767,0.92841163311,0.892617449664,1.0027100271,0.0
AL00054253,ProbAlign,0.937799043062,0.936678614098,0.93723882858,0.793103448276,0.937799043062,1.01136363636,0.589742678725,0.8125,5.0,88.0,89.0,88.0,0.0303218716521,0.0295454545455,1.44444444444,1.0,0.893540669856,0.93375,0.85,1.01136363636,0.0
AL00051904,ProbAlign,0.248613678373,0.198670605613,0.223642141993,0.0960698689956,0.248613678373,1.13172043011,0.854271993041,0.904191616766,5.0,372.0,421.0,299.0,0.419534103076,0.459677419355,26.71875,7.5,0.242144177449,0.323456790123,0.271604938272,1.13172043011,0.0
AL00069117,ProbAlign,0.667368421053,0.62959285005,0.648480635551,0.214285714286,0.667368421053,1.17142857143,0.807710109027,0.89552238806,6.0,70.0,82.0,70.0,0.0271810025183,0.0238095238095,2.0,1.0,0.566315789474,0.676729559748,0.283018867925,1.17142857143,0.0
AL00054814,ProbAlign,0.514170040486,0.529166666667,0.521668353576,0.247058823529,0.514170040486,0.958762886598,0.761102969559,0.873015873016,6.0,97.0,93.0,86.0,0.119238424864,0.249140893471,8.05555555556,8.0,0.471659919028,0.526553672316,0.254237288136,0.958762886598,0.0
AL10053335,ProbAlign,0.873564888824,0.830162621275,0.85186375505,0.0909090909091,0.873564888824,1.8,0.794122381104,0.969696969697,60.0,50.0,90.0,50.0,0.0876671082321,0.317666666667,7.68548387097,4.0,0.648052608632,0.916127375449,0.181818181818,1.8,0.0
AL00050155-Small,ProbAlign,0.865926558497,0.859322033898,0.862624296198,0.602272727273,0.865926558497,1.03092783505,0.753557295982,0.833333333333,6.0,97.0,100.0,93.0,0.0780344808179,0.135738831615,4.64705882353,4.0,0.703672075149,0.871957671958,0.68253968254,1.03092783505,0.0
AL00050464,ProbAlign,0.608856088561,0.526713709677,0.567784899119,0.123966942149,0.608856088561,1.29752066116,0.794908485751,0.957746478873,13.0,121.0,157.0,104.0,0.124709221779,0.27145581691,6.88709677419,4.0,0.374247426685,0.51469017094,0.0,1.29752066116,0.0
AL10051735-Small,ProbAlign,0.83378664249,0.822354694486,0.828070668488,0.513513513514,0.83378664249,1.01428571429,0.785458223694,0.90625,15.0,70.0,71.0,69.0,0.296667377273,0.498095238095,19.3703703704,33.0,0.72317920822,0.844091710758,0.703703703704,1.01428571429,0.0
AL00053354,ProbAlign,0.875536480687,0.866702071163,0.871119275925,0.663414634146,0.875536480687,1.02790697674,0.657215231991,0.737704918033,5.0,215.0,221.0,204.0,0.0293873196326,0.0846511627907,3.37037037037,2.0,0.803111587983,0.891071428571,0.761904761905,1.02790697674,0.0
AL00047305,ProbAlign,0.411829740188,0.328001174053,0.369915457121,0.0,0.411829740188,1.44217687075,0.832150611068,0.949579831933,11.0,147.0,212.0,145.0,0.0767709361251,0.103277674706,4.51351351351,3.0,0.297770407223,0.362738496072,0.0,1.44217687075,0.0
AL10051367,ProbAlign,0.858370855506,0.815001943257,0.836686399381,0.511278195489,0.858370855506,1.15028901734,0.725144030768,0.879310344828,10.0,173.0,199.0,154.0,0.118214912303,0.292485549133,10.7659574468,11.0,0.66250511666,0.910548523207,0.759493670886,1.15028901734,0.0
AL00056022,ProbAlign,1.0,1.0,1.0,1.0,1.0,1.0,0.0036036036036,0.00540540540541,3.0,185.0,185.0,185.0,0.0,0.0,0.0,0.0,0.643243243243,1.0,1.0,1.0,0.0
