Statistics,AL00047241-Small,AL10051306,AL10063562,AL00050685,AL10050875,AL00056276,AL00052787,AL10052799,AL00052441,AL10089447-Small,AL00051735,AL00057282,AL00055186,AL00054403,AL00050155,AL00050715,AL00102031,AL00048098,AL00053377,AL00089447,AL10048599,AL00052799,AL10063763,AL10053473,AL00055594,AL10051350,AL00053335,AL00052150,AL00050692,AL10050412,AL00050815-Small,AL00052086,AL10089447,AL20089447,AL00050847,AL00101215,AL10052799-Small,AL00088995,AL10054593-Small,AL00051366,AL00089048,AL00050684,AL00047241,AL10050815,AL00049879,AL00054407,AL10047861,AL00100897,AL00053614,AL00051934,AL00069394,AL00050465,AL10057468,AL00050799,AL00050021,AL10063410,AL10051350-Small,AL00054097,AL00051931,AL00069572,AL00063763,AL00057468,AL00082614,AL00051412,AL10053335-Small,AL00055593,AL00063492,AL00074653,AL10050021,AL00064294,AL00050876,AL00063410,AL00051366-Small,AL00047861,AL00051984,AL00052141,AL10053473-Small,AL00088696,AL00053701,AL10051735,AL00069381,AL00089800,AL00109622,AL10050155-Small,AL00068994,AL00053697,AL10109622,AL00051971,AL00103575,AL10056276,AL00050815,AL10050712,AL10050335,AL10054446,AL00051395,AL10054592,AL00089623,AL00051352,AL10050815-Small,AL00063412,AL10054814,AL00049599,AL00051913,AL00057413,AL10074933,AL00051713,AL00054253,AL00051904,AL00069117,AL00054814,AL10053335,AL00050155-Small,AL00050464,AL10051735-Small,AL00053354,AL00047305,AL10051367,AL00056022,AL00055637,AL00052317,AL00050475,AL10101215,AL00050847-Small,AL10057491,AL00055723,AL10050464,AL10069117,AL00055464,AL00051392,AL00100877,AL00054790,AL10054593,AL00051906,AL00051395-Small,AL00053473,AL10050155,AL00050331,AL00052113,AL00051306,AL10054592-Small,AL00052821,AL00057492,AL10050412-Small
Estimated Length,166.0,175.0,60.0,204.0,130.0,296.0,170.0,27.0,126.0,20.0,255.0,32.0,166.0,97.0,117.0,132.0,137.0,117.0,293.0,45.0,145.0,234.0,71.0,36.0,84.0,53.0,250.0,580.0,144.0,62.0,150.0,168.0,20.0,117.0,150.0,90.0,29.0,41.0,350.0,299.0,76.0,185.0,147.0,119.0,206.0,110.0,71.0,48.0,364.0,378.0,245.0,109.0,36.0,193.0,167.0,162.0,45.0,100.0,468.0,213.0,76.0,55.0,83.0,497.0,51.0,98.0,121.0,77.0,46.0,145.0,119.0,193.0,299.0,78.0,92.0,194.0,32.0,136.0,484.0,77.0,468.0,152.0,216.0,105.0,125.0,207.0,66.0,303.0,69.0,133.0,147.0,43.0,142.0,108.0,335.0,92.0,146.0,264.0,119.0,193.0,22.0,161.0,360.0,96.0,127.0,366.0,88.0,300.0,83.0,93.0,57.0,97.0,104.0,69.0,220.0,145.0,170.0,185.0,79.0,255.0,158.0,180.0,135.0,34.0,243.0,102.0,227.0,166.0,205.0,243.0,90.0,350.0,257.0,335.0,366.0,106.0,64.0,90.0,232.0,92.0,133.0,46.0,62.0
Maximum Ungapped Length,144.0,165.0,60.0,191.0,129.0,280.0,153.0,26.0,126.0,20.0,255.0,32.0,159.0,97.0,93.0,101.0,127.0,117.0,281.0,44.0,119.0,226.0,71.0,32.0,84.0,45.0,250.0,448.0,142.0,62.0,147.0,149.0,20.0,110.0,135.0,89.0,26.0,41.0,350.0,299.0,76.0,185.0,144.0,119.0,206.0,107.0,71.0,48.0,337.0,302.0,235.0,104.0,33.0,173.0,155.0,160.0,45.0,98.0,468.0,204.0,73.0,51.0,76.0,472.0,50.0,97.0,104.0,69.0,45.0,145.0,119.0,193.0,299.0,77.0,87.0,191.0,32.0,136.0,484.0,69.0,428.0,149.0,155.0,93.0,125.0,167.0,60.0,303.0,63.0,116.0,147.0,43.0,137.0,74.0,335.0,92.0,145.0,253.0,119.0,193.0,22.0,151.0,360.0,81.0,96.0,366.0,88.0,299.0,70.0,86.0,50.0,93.0,104.0,69.0,204.0,145.0,154.0,185.0,79.0,255.0,158.0,178.0,135.0,34.0,180.0,102.0,164.0,166.0,205.0,243.0,88.0,350.0,225.0,335.0,366.0,93.0,64.0,90.0,222.0,92.0,125.0,46.0,62.0
Sequence Length Heterogeneity,0.0688170016896,1.34102718446,0.152507618277,0.271207638478,0.110341115921,0.111641298133,0.142749867157,0.0157856011585,0.126146246741,0.0,0.345332632711,0.0183285799743,0.0259067428483,0.114388708133,0.0560347322844,0.0714285714286,0.0139681516739,0.0205951790499,0.075417109506,0.0661437827766,0.19133313259,0.141421926379,0.0979664128145,0.00286468280321,0.0,0.0592557157962,0.188423377013,0.343853028363,0.221203182751,0.208538172695,0.0428145556516,0.178453719568,0.0,0.120983844746,0.0215645487294,0.0280898876404,0.0172005229038,0.0,0.172177976705,0.107666613371,0.0,0.270511947043,0.0370185597589,0.0505691087237,0.338455642865,0.117180944039,0.0467297920966,0.0450051437389,0.0816495231461,0.080223503263,0.0540988149946,0.0779759380423,0.0359305620747,0.360571590374,0.133166257766,0.141120222239,0.101278918578,0.0115703410105,0.250946305383,0.0244592445813,0.125092558324,0.0631811819517,0.0352766841475,0.146784389009,0.12992780096,0.0584945017752,0.15656930603,0.0798924278865,0.215349259352,0.0234328931461,0.00814831581069,0.143500751892,0.150208590648,0.0144137515133,0.0,0.0839186935906,0.00736569563736,0.435104921973,0.0481907121133,0.143128039617,0.207580242632,0.031460626752,0.0521477662494,0.0668827666391,0.0,0.125570128386,0.0254237288136,0.289963498625,0.166666666667,0.0461574358827,0.0386557279387,0.0377852033776,0.0844432381781,0.118628301042,0.121446621461,0.170543591959,0.00807482893972,0.0355522343441,0.0539291857441,0.0890729939548,0.0,0.0938512566285,0.123028896216,0.0793120233334,0.0335119795208,0.0535758375611,0.0303218716521,0.419534103076,0.0271810025183,0.119238424864,0.0876671082321,0.0780344808179,0.124709221779,0.296667377273,0.0293873196326,0.0767709361251,0.118214912303,0.0,0.0697470123853,0.151299270192,0.0973267835996,0.0324354083814,0.0264110704603,0.149666295471,0.122272061064,0.0964554211567,0.0886285451032,0.300658669222,0.0204113731532,0.147046634422,0.124247165619,0.172076634182,0.221967410333,0.128385624364,0.23911700729,0.0588996217641,0.0163935803014,0.0858301617396,0.733316591137,0.186328947382,0.0843326280554,0.0111111111111,0.250140252465
Gappiness Percentage,0.0810810810811,0.553892215569,0.116666666667,0.252427184466,0.310379241517,0.136865342163,0.157407407407,0.0079185520362,0.245532245532,0.0,0.453262786596,0.015625,0.0411522633745,0.214387464387,0.222423510467,0.224789915966,0.0157480314961,0.0935390549662,0.0771055753262,0.1,0.30612244898,0.392453951277,0.379464285714,0.000262605042017,0.0,0.406390977444,0.378104575163,0.43018018018,0.379467186485,0.40435413643,0.174319727891,0.172185430464,0.0,0.20218579235,0.0965794768612,0.025,0.00961538461538,0.0,0.425114155251,0.395567698846,0.0,0.595614035088,0.0892543859649,0.199650174913,0.479344729345,0.137755102041,0.0826666666667,0.0277777777778,0.208646616541,0.19823434992,0.117006802721,0.193732193732,0.161375661376,0.393243243243,0.376518218623,0.223011363636,0.252380952381,0.015873015873,0.221294363257,0.0758293838863,0.142222222222,0.212121212121,0.0864197530864,0.151024590164,0.310588235294,0.205026455026,0.162087912088,0.0772946859903,0.285185185185,0.0325342465753,0.058,0.227184466019,0.360557138335,0.025641025641,0.0224719101124,0.260465116279,0.00173611111111,0.36047979798,0.0810916179337,0.518244406196,0.249466950959,0.0526315789474,0.0424628450106,0.182700794351,0.0,0.410106382979,0.0368852459016,0.335244335244,0.181818181818,0.127952755906,0.186731195806,0.046511627907,0.114285714286,0.211764705882,0.423857142857,0.515576962492,0.00919540229885,0.0799663299663,0.182336182336,0.179915048544,0.0,0.0690789473684,0.27059712774,0.0923694779116,0.189380530973,0.0460704607046,0.0295454545455,0.459677419355,0.0238095238095,0.249140893471,0.317666666667,0.135738831615,0.27145581691,0.498095238095,0.0846511627907,0.103277674706,0.292485549133,0.0,0.0569620253165,0.477409326425,0.332535885167,0.0296296296296,0.0688405797101,0.325,0.189054726368,0.307926829268,0.0776470588235,0.402661064426,0.0227642276423,0.336724647194,0.231741573034,0.420009784736,0.315471698113,0.414837398374,0.471851225697,0.275524002705,0.0208333333333,0.181818181818,0.465065502183,0.49885583524,0.292695473251,0.0163043478261,0.370967741935
Average Gap Length,3.5294117647099994,30.8333333333,14.0,12.2352941176,7.06818181818,5.39130434783,5.27586206897,1.0,5.09677419355,0.0,19.3962264151,1.0,2.5,5.18965517241,6.77914110429,7.13333333333,1.5,2.93939393939,6.5,2.25,22.5,8.15432098765,10.2,1.0,0.0,11.5,15.6351351351,23.2926829268,11.2307692308,13.5242718447,3.7962962963,5.51515151515,0.0,7.4,1.66956521739,2.25,1.0,0.0,10.64,10.651226158,0.0,34.8205128205,3.73394495413,4.41436464088,17.4051724138,3.27272727273,3.1,2.66666666667,4.91150442478,8.66666666667,4.64864864865,7.55555555556,1.5641025641,14.55,8.01724137931,6.40816326531,7.95,1.22222222222,28.9090909091,5.05263157895,3.55555555556,3.125,2.625,8.56976744186,7.76470588235,10.3333333333,8.42857142857,5.33333333333,15.4,3.16666666667,2.41666666667,5.70731707317,10.7452830189,1.09090909091,1.0,7.85964912281,1.0,11.1960784314,5.94285714286,19.4258064516,18.72,2.28571428571,2.22222222222,5.30769230769,0.0,11.4222222222,1.8,18.0588235294,3.27272727273,3.61111111111,3.89075630252,2.0,3.69230769231,7.71428571429,16.081300813,15.48,1.0,3.14049586777,4.05063291139,4.39259259259,0.0,2.625,15.0420168067,2.3,4.65217391304,5.66666666667,1.44444444444,26.71875,2.0,8.05555555556,7.68548387097,4.64705882353,6.88709677419,19.3703703704,3.37037037037,4.51351351351,10.7659574468,0.0,9.0,12.7617728532,8.77894736842,2.66666666667,1.85365853659,7.15,7.6,6.93893129771,3.14285714286,11.7346938776,1.55555555556,9.58878504673,5.68965517241,10.5337423313,13.0625,17.1512605042,18.9863945578,6.93617021277,1.14285714286,3.6,23.6666666667,15.7971014493,6.1847826087,1.0,12.5454545455
Median Gap Length,1.0,5.0,14.0,4.0,4.0,3.0,3.0,1.0,3.0,0.0,9.0,1.0,2.0,2.0,6.0,4.0,1.5,2.0,7.5,2.5,21.0,4.0,11.0,1.0,0.0,12.0,4.0,15.0,8.0,10.0,2.0,5.0,0.0,3.0,1.0,1.0,1.0,0.0,7.0,6.0,0.0,38.0,2.0,3.0,13.0,1.0,3.5,2.0,3.0,5.0,3.0,6.0,1.0,14.0,7.0,3.0,11.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,12.0,6.0,4.0,14.0,3.0,2.0,3.0,7.0,1.0,1.0,4.0,1.0,3.0,4.0,32.0,6.0,1.5,1.0,5.0,0.0,9.0,1.0,5.0,2.0,4.0,2.0,2.0,3.0,11.0,9.0,9.0,1.0,3.0,2.0,2.0,0.0,2.0,7.0,1.5,3.0,3.0,1.0,7.5,1.0,8.0,4.0,4.0,4.0,33.0,2.0,3.0,11.0,0.0,9.0,8.0,2.0,1.0,1.0,8.0,7.0,8.0,1.0,8.0,1.0,4.0,3.0,7.0,7.5,11.0,6.0,6.0,1.0,2.0,4.0,15.0,5.0,1.0,9.5
1-SPFP(masked),0.357744107744,0.471111111111,0.434482758621,0.460028050491,0.146053449347,0.443490701001,0.444633730835,0.908345595964,0.316676024705,1.0,0.107213765718,0.534759358289,0.727477477477,0.166936005171,0.72558777477,0.219399538106,0.514204545455,0.425609019529,0.723226703755,0.785087719298,0.536796536797,0.148890479599,0.209636517329,0.780564697886,0.952380952381,0.614896016919,0.0615859385482,0.182926829268,0.146153296664,0.334273300748,0.190594941218,0.296650717703,1.0,0.57421875,0.867377856331,0.767441860465,0.848404255319,0.926829268293,0.0702632001652,0.0891897788323,1.0,0.0911417760961,0.338457106057,0.175413256299,0.0795585045298,0.680235672201,0.593423019432,0.377745241581,0.417321459752,0.734026745914,0.904685494223,0.50529925187,0.73930654569,0.471186440678,0.433124849651,0.237817332944,0.68722011712,0.675930521092,0.195071868583,0.899581589958,0.770114942529,0.791875855774,0.610576923077,0.607669792724,0.439716312057,0.658703071672,0.721580547112,0.493975903614,0.703614457831,0.271856287425,0.419630156472,0.0899644025745,0.0720032180209,0.748663101604,0.737051792829,0.287096013211,0.80487804878,0.147755303404,0.34737299175,0.641614242191,0.397830018083,0.776315789474,0.266055045872,0.72136436967,0.984,0.179343308396,0.346504559271,0.183426629348,0.514925373134,0.354452054795,0.170238159822,0.798668885191,0.517742873764,0.0,0.0816828261685,0.172296914963,0.967213114754,0.759533869053,0.223038035628,0.1380358615,1.0,0.451861360719,0.131107362256,0.724867724868,0.677664974619,0.240196078431,0.891278375149,0.202380952381,0.539278131635,0.610655737705,0.436711921788,0.780984719864,0.212315888436,0.629552238806,0.808145766345,0.187851680854,0.639459776864,0.643243243243,0.596736596737,0.066790385932,0.137198622273,0.76862745098,0.340011286682,0.457392571012,0.125,0.143152966598,0.544082605242,0.0989464040311,0.799325463744,0.111604664076,0.825139664804,0.0759181154202,0.364038319823,0.0786658805694,0.0545443326957,0.502875386884,0.582169709989,0.288503253796,0.692759295499,0.179717871821,0.295340501792,0.911111111111,0.322079075966
1-SPFN(masked),0.400943396226,0.490740740741,0.636363636364,0.792270531401,0.373015873016,0.637860082305,0.628915662651,0.924278074866,0.602564102564,1.0,0.197802197802,0.555555555556,0.861333333333,0.240792540793,0.916785522583,0.304487179487,0.849765258216,0.529913101604,0.931899641577,0.877450980392,0.666666666667,0.376300316599,0.407224958949,0.956213776254,1.0,0.69767237242,0.143661971831,0.261194029851,0.262206843522,0.504922067268,0.322483423749,0.391279403328,1.0,0.671232876712,0.956627680312,0.970588235294,0.850666666667,1.0,0.106024930748,0.164914403852,1.0,0.228260869565,0.433116460638,0.42829153605,0.173411208455,0.863945578231,0.735185185185,0.5375,0.53431701319,0.91800232288,0.953976311337,0.738160291439,0.869142857143,0.709183673469,0.563008130081,0.378014842301,0.782967032967,0.953781512605,0.222222222222,0.977272727273,0.797619047619,0.917989417989,0.705555555556,0.934159779614,0.642379679144,0.835497835498,0.796109993293,0.569444444444,0.884848484848,0.276155717762,0.468253968254,0.223193577163,0.132005899705,1.0,0.7805907173,0.493912337662,0.987179487179,0.272272727273,0.430107526882,0.763758062553,0.628571428571,0.932471264368,0.252173913043,0.948484848485,1.0,0.337109375,0.358490566038,0.417045454545,0.605263157895,0.507352941176,0.29350876099,1.0,0.732510288066,0.0,0.185476638866,0.305620796949,0.962703962704,0.931457211555,0.539918414918,0.310069444444,1.0,0.682170542636,0.392285714286,0.748633879781,0.773913043478,0.274049217002,0.9325,0.356790123457,0.638993710692,0.673446327684,0.649280945044,0.973544973545,0.361912393162,0.743915343915,0.897619047619,0.292255892256,0.918987341772,1.0,0.711111111111,0.196137566138,0.238237639553,0.960784313725,0.377506265664,0.671657754011,0.125382262997,0.250472589792,0.556910569106,0.201680672269,0.940476190476,0.264822134387,0.925438596491,0.115601503759,0.52,0.175894538606,0.125925925926,0.673267973856,0.65696969697,0.492592592593,0.830985915493,0.315399610136,0.472910927456,0.97619047619,0.477602108037
TC(masked),0.16037735849056603,0.222222222222,0.454545454545,0.666666666667,0.357142857143,0.456790123457,0.204819277108,0.72,0.269230769231,1.0,0.179487179487,0.333333333333,0.792,0.145454545455,0.603174603175,0.0961538461538,0.774647887324,0.102272727273,0.903225806452,0.794117647059,0.532258064516,0.119402985075,0.310344827586,0.0769230769231,1.0,0.0714285714286,0.0985915492958,0.119402985075,0.196078431373,0.434782608696,0.227848101266,0.0722891566265,1.0,0.534246575342,0.833333333333,0.941176470588,0.56,1.0,0.0592105263158,0.0884955752212,1.0,0.179487179487,0.0754716981132,0.272727272727,0.127659574468,0.657142857143,0.351851851852,0.1875,0.31455399061,0.756097560976,0.878172588832,0.639344262295,0.56,0.253968253968,0.390243902439,0.220779220779,0.678571428571,0.897058823529,0.175438596491,0.960227272727,0.714285714286,0.583333333333,0.6,0.867768595041,0.5,0.424242424242,0.619718309859,0.395833333333,0.863636363636,0.226277372263,0.171428571429,0.135593220339,0.0884955752212,1.0,0.670886075949,0.409090909091,0.884615384615,0.225,0.163978494624,0.444444444444,0.468571428571,0.870689655172,0.0521739130435,0.866666666667,1.0,0.15625,0.0,0.3625,0.526315789474,0.279411764706,0.101265822785,1.0,0.604938271605,0.0,0.0847457627119,0.233333333333,0.944055944056,0.725388601036,0.295454545455,0.180555555556,1.0,0.441860465116,0.35,0.688524590164,0.623188405797,0.137583892617,0.85,0.333333333333,0.264150943396,0.474576271186,0.545454545455,0.920634920635,0.229166666667,0.592592592593,0.761904761905,0.197530864198,0.696202531646,1.0,0.566666666667,0.174603174603,0.197368421053,0.941176470588,0.175438596491,0.588235294118,0.0,0.152173913043,0.219512195122,0.117647058824,0.910714285714,0.0869565217391,0.754385964912,0.0592105263158,0.336842105263,0.0932203389831,0.1,0.45,0.381818181818,0.466666666667,0.661971830986,0.266666666667,0.106060606061,0.952380952381,0.391304347826
Compression(masked),1.1216216216216217,1.04790419162,1.0,0.990291262136,0.778443113772,0.980132450331,1.04938271605,1.03846153846,0.881118881119,1.0,0.787037037037,1.0,1.02469135802,0.898148148148,1.08333333333,1.10924369748,1.07874015748,0.959016393443,1.04270462633,1.0,0.986394557823,0.764705882353,0.739583333333,1.125,1.0,0.946428571429,0.816993464052,1.04504504505,0.842105263158,0.953846153846,0.892857142857,1.11258278146,1.0,0.959016393443,1.05633802817,1.0,1.11538461538,1.0,0.799086757991,0.81693989071,1.0,0.649122807018,0.967105263158,0.86231884058,0.880341880342,0.982142857143,0.946666666667,1.0,0.957894736842,1.06179775281,1.0,0.931623931624,1.0,1.04324324324,0.878947368421,0.920454545455,1.0,1.0101010101,0.977035490605,1.00947867299,1.01333333333,1.0,1.02469135802,1.01844262295,1.02,0.907407407407,1.16346153846,1.11594202899,1.02222222222,0.993150684932,0.952,0.936893203883,0.851851851852,1.0,1.03370786517,0.902325581395,1.0,0.944444444444,0.943469785575,1.1,0.997867803838,1.0,1.37579617834,1.01941747573,1.0,0.88085106383,1.08196721311,0.90990990991,1.04545454545,1.04724409449,0.859649122807,1.0,1.01428571429,1.27058823529,0.67,0.773109243697,1.00689655172,1.0,0.881481481481,0.936893203883,1.0,1.05921052632,0.816326530612,1.15662650602,1.12389380531,0.991869918699,1.0,0.806451612903,1.18571428571,0.958762886598,1.14,1.0,0.859504132231,0.985714285714,1.02325581395,0.986394557823,0.982658959538,1.0,1.0,0.660621761658,0.755980861244,1.0,0.978260869565,0.85,1.20895522388,0.829268292683,1.33529411765,0.813725490196,1.0,0.87725631769,1.01123595506,0.799086757991,0.969811320755,0.680894308943,0.804395604396,0.913793103448,1.0,0.909090909091,1.01310043668,0.8,0.820987654321,1.0,1.0
Average Terminal Gap length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
