Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length
BPWA0_5,0.7143653469331623,0.7194722033678164,0.7169187751504756,0.4703601270778969,0.7143653469331818,0.9658630841338485,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,156.7117117117117,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
SAWA0_5,0.7265719253135583,0.7080660371088549,0.7173189812111581,0.44774929491148474,0.7265719253135218,1.0582068245799334,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,187.1081081081081,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
BPWA0_4,0.7141583696188382,0.7190494450380057,0.7166039073284216,0.469783636332007,0.7141583696188765,0.9685124212588263,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,157.23423423423424,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
SAWA0_4,0.7283619176213332,0.7083184249140936,0.7183401712676762,0.4479788019097968,0.728361917621311,1.0620946081618687,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,187.94594594594594,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
BPWA0_3,0.7155777035694595,0.7203148370036453,0.7179462702865386,0.4688246813171814,0.7155777035694876,0.9755051045867198,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,158.23423423423424,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
SAWA0_3,0.7267769488581622,0.699658494334491,0.7132177215963068,0.44405040312085525,0.7267769488581578,1.0985377077984138,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,191.8918918918919,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
BPWA0_2,0.7206857699238945,0.7250703313981084,0.7228780506609693,0.47000359524139024,0.7206857699239148,0.9823743206999027,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,159.7027027027027,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
SAWA0_2,0.7364583089171081,0.6981005354846533,0.7172794222008472,0.4446349185449977,0.7364583089171068,1.124451538085814,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,195.6846846846847,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
BPWA0_1,0.7249494661723269,0.7274763925274957,0.7262129293498791,0.46968164434956167,0.7249494661723322,0.992231066748573,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,161.51351351351352,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
SAWA0_1,0.7421489564333601,0.6908140279031126,0.7164814921682254,0.43890085509330357,0.7421489564333277,1.1705188666582194,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,201.36936936936937,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
BPWA0,0.7485541300273961,0.7255354111492344,0.7370447705882974,0.4669391103748007,0.7485541300274144,1.1803625116398753,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,201.88288288288288,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
SAWA0,0.7784445113246037,0.677016378980239,0.7277304451524235,0.4443318510557245,0.7784445113246071,1.3981200366655764,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,251.13513513513513,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
BPPD,0.8182863102477296,0.7109985982055469,0.7646424542266758,0.47779341836885403,0.8182863102477179,1.3353649147365216,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,234.7027027027027,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
DefaultContrAlign,0.7558729311501625,0.7623579410201443,0.7591154360851262,0.504438800320781,0.7558729311501244,1.000955332802246,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,165.86486486486487,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
ProbAlign,0.6970304322046526,0.6731043662038485,0.6850673992042595,0.38941587571335967,0.6970304322046819,1.1260468969326802,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,186.9009009009009,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
LINSI,0.7112369687004773,0.6993808837237839,0.7053089262120901,0.42750714710582255,0.7112369687004789,1.0372848375192396,0.6617990125957326,0.8418013740608504,11.747747747747749,164.54054054054055,169.9009009009009,148.6936936936937,0.11296927491304519,0.18007912723438718,6.840740202748739,4.238738738738738
