Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length,1-SPFP(masked),1-SPFN(masked),TC(masked),Compression(masked),Average Terminal Gap length
TL028,ProbCons,0.247191011236,0.180327868852,0.213759440044,0.063829787234,0.247191011236,1.22818791946,0.865119761969,0.907894736842,3.0,149.0,183.0,116.0,0.098464053765,0.288590604027,7.16666666667,6.0,0.247191011236,0.180327868852,0.063829787234,1.22818791946,3.83333333333
SF190,ProbCons,0.546666666667,0.53711790393,0.541892285298,0.247386759582,0.546666666667,0.984526112186,0.808509889006,0.879396984925,4.0,517.0,509.0,427.0,0.276139799333,0.396034816248,10.5,2.0,0.546666666667,0.53711790393,0.247386759582,0.984526112186,33.0
SF121,ProbCons,0.628205128205,0.636363636364,0.632284382284,0.333333333333,0.628205128205,0.870588235294,0.769726231989,0.88,5.0,170.0,148.0,131.0,0.25068722634,0.391764705882,5.74137931034,2.0,0.628205128205,0.636363636364,0.333333333333,0.870588235294,15.3
SF102,ProbCons,0.432567155912,0.498882146279,0.465724651096,0.204968944099,0.432567155912,0.629283489097,0.762812643359,0.857142857143,8.0,321.0,202.0,172.0,0.137486969903,0.545171339564,11.7647058824,7.0,0.432567155912,0.498882146279,0.204968944099,0.629283489097,25.375
SF099,ProbCons,0.580152671756,0.5958986731,0.588025672428,0.28640776699,0.580152671756,0.895953757225,0.817934048516,0.853107344633,5.0,346.0,310.0,253.0,0.128043494509,0.39710982659,8.48148148148,2.0,0.580152671756,0.5958986731,0.28640776699,0.895953757225,22.3
SF074,ProbCons,0.297811423303,0.343232662192,0.320522042748,0.105263157895,0.297811423303,0.558411214953,0.804715416501,0.889221556886,15.0,856.0,478.0,465.0,0.0800919957217,0.517133956386,5.17133956386,2.0,0.297811423303,0.343232662192,0.105263157895,0.558411214953,12.5333333333
SF081,ProbCons,0.814655172414,0.816414686825,0.815534929619,0.630952380952,0.814655172414,1.01020408163,0.722416042023,0.815789473684,4.0,98.0,99.0,91.0,0.0664233115381,0.147959183673,2.9,2.0,0.814655172414,0.816414686825,0.630952380952,1.01020408163,3.5
SF222,ProbCons,0.960721868365,0.967914438503,0.964318153434,0.929936305732,0.960721868365,0.97855227882,0.621102044874,0.713826366559,4.0,373.0,365.0,343.0,0.0420219275829,0.121983914209,7.58333333333,1.0,0.960721868365,0.967914438503,0.929936305732,0.97855227882,18.0
SF268,ProbCons,0.95382746051,0.95382746051,0.95382746051,0.909722222222,0.95382746051,1.0,0.579843410852,0.639705882353,4.0,165.0,165.0,153.0,0.0515463917526,0.119696969697,3.7619047619,2.0,0.95382746051,0.95382746051,0.909722222222,1.0,5.5
SF303,ProbCons,0.390016456391,0.433536585366,0.411776520878,0.115537848606,0.390016456391,0.838624338624,0.797863831305,0.869318181818,5.0,378.0,317.0,238.0,0.0490847122914,0.417989417989,5.80882352941,3.0,0.390016456391,0.433536585366,0.115537848606,0.838624338624,7.0
TL788,ProbCons,0.0982905982906,0.11004784689,0.10416922259,0.0449438202247,0.0982905982906,0.890196078431,0.892845926763,0.934426229508,3.0,255.0,227.0,142.0,0.0786795792469,0.471895424837,11.6451612903,4.0,0.0982905982906,0.11004784689,0.0449438202247,0.890196078431,7.66666666667
SF285,ProbCons,0.058044519583,0.0694304010785,0.0637374603308,0.052,0.058044519583,0.690410958904,0.838317775627,0.935779816514,7.0,365.0,252.0,252.0,0.232260909125,0.467318982387,7.75324675325,2.0,0.058044519583,0.0694304010785,0.052,0.690410958904,22.2857142857
TL639,ProbCons,0.0235294117647,0.0188679245283,0.0211986681465,0.0,0.0235294117647,1.05687203791,0.91598119859,0.942028985507,3.0,211.0,223.0,132.0,0.100283152997,0.436018957346,9.85714285714,8.0,0.0235294117647,0.0188679245283,0.0,1.05687203791,5.16666666667
SF261,ProbCons,0.784011220196,0.819648093842,0.801829657019,0.52,0.784011220196,0.838709677419,0.733789594889,0.833333333333,5.0,124.0,104.0,93.0,0.106726437889,0.35,6.38235294118,3.0,0.784011220196,0.819648093842,0.52,0.838709677419,12.9
SF271,ProbCons,0.389633831872,0.429749715586,0.409691773729,0.211956521739,0.389633831872,0.723636363636,0.771097840703,0.883928571429,8.0,275.0,199.0,181.0,0.0878116960936,0.434545454545,5.9012345679,2.0,0.389633831872,0.429749715586,0.211956521739,0.723636363636,24.3125
SF120,ProbCons,0.731914893617,0.763313609467,0.747614251542,0.422413793103,0.731914893617,0.88275862069,0.720190850616,0.811764705882,6.0,145.0,128.0,115.0,0.0796735386593,0.28275862069,3.0,2.0,0.731914893617,0.763313609467,0.422413793103,0.88275862069,5.83333333333
SF031,ProbCons,0.0538415003025,0.0637901376147,0.0588158189586,0.0,0.0538415003025,0.637393767705,0.834135220076,0.945652173913,12.0,353.0,225.0,225.0,0.291728665138,0.588762983947,6.87052341598,3.0,0.0538415003025,0.0637901376147,0.0,0.637393767705,3.625
SF192,ProbCons,0.750221434898,0.817567567568,0.783894501233,0.529411764706,0.750221434898,0.716312056738,0.732426502772,0.88679245283,7.0,141.0,101.0,86.0,0.221843971357,0.539007092199,9.33333333333,4.0,0.750221434898,0.817567567568,0.529411764706,0.716312056738,17.7857142857
SF151,ProbCons,0.600485942381,0.609799083539,0.60514251296,0.380530973451,0.600485942381,0.851351351351,0.810364159278,0.864768683274,5.0,518.0,441.0,393.0,0.0934091812075,0.343243243243,7.22764227642,3.0,0.600485942381,0.609799083539,0.380530973451,0.851351351351,10.5
SF257,ProbCons,0.816158285243,0.827067669173,0.821612977208,0.598484848485,0.816158285243,0.944444444444,0.701416138338,0.822033898305,5.0,144.0,136.0,133.0,0.0372222789049,0.116666666667,2.33333333333,2.0,0.816158285243,0.827067669173,0.598484848485,0.944444444444,0.4
SF183,ProbCons,0.202272010098,0.221876081689,0.212074045893,0.105042016807,0.202272010098,0.77370030581,0.856992819553,0.917948717949,6.0,327.0,253.0,253.0,0.0946806689126,0.318042813456,4.58823529412,2.0,0.202272010098,0.221876081689,0.105042016807,0.77370030581,23.9166666667
SF001,ProbCons,0.120898100173,0.120793787748,0.12084594396,0.0,0.120898100173,0.810606060606,0.845617184273,0.907894736842,6.0,132.0,107.0,104.0,0.131851172427,0.328282828283,4.12698412698,2.0,0.120898100173,0.120793787748,0.0,0.810606060606,6.58333333333
SF217,ProbCons,0.410583941606,0.380067567568,0.395325754587,0.212598425197,0.410583941606,0.944444444444,0.829384423346,0.89,4.0,198.0,187.0,156.0,0.179381622995,0.352272727273,7.75,4.0,0.410583941606,0.380067567568,0.212598425197,0.944444444444,8.625
SF106,ProbCons,0.616672428268,0.695577094474,0.656124761371,0.275675675676,0.616672428268,0.665505226481,0.7581930172,0.88785046729,19.0,287.0,191.0,143.0,0.0550615082535,0.551622959839,6.24066390041,3.0,0.616672428268,0.695577094474,0.275675675676,0.665505226481,10.7631578947
SF266,ProbCons,0.111111111111,0.154070981211,0.132591046161,0.0,0.111111111111,0.657407407407,0.872637504629,0.95652173913,8.0,324.0,213.0,213.0,0.351396888798,0.565972222222,9.28481012658,2.0,0.111111111111,0.154070981211,0.0,0.657407407407,27.1875
SF142,ProbCons,0.215371621622,0.229110512129,0.222241066876,0.0231481481481,0.215371621622,0.79649122807,0.830256266678,0.931506849315,6.0,285.0,227.0,224.0,0.15311866287,0.363742690058,5.01612903226,2.0,0.215371621622,0.229110512129,0.0231481481481,0.79649122807,1.83333333333
SF306,ProbCons,0.0805819809737,0.0869565217391,0.0837692513564,0.00849256900212,0.0805819809737,0.833657587549,0.904053299954,0.95145631068,4.0,1028.0,857.0,642.0,0.23122280224,0.518725680934,10.7727272727,4.0,0.0805819809737,0.0869565217391,0.00849256900212,0.833657587549,40.125
SF255,ProbCons,0.764300482426,0.779887482419,0.772093982423,0.528301886792,0.764300482426,0.941358024691,0.722565440429,0.832618025751,4.0,324.0,305.0,282.0,0.0502029140337,0.183641975309,3.21621621622,2.0,0.764300482426,0.779887482419,0.528301886792,0.941358024691,5.25
SF116,ProbCons,0.0558504755585,0.0834848735328,0.0696676745457,0.0,0.0558504755585,0.410091743119,0.836264373102,0.929936305732,8.0,1090.0,447.0,447.0,0.154119443117,0.662385321101,15.4438502674,3.0,0.0558504755585,0.0834848735328,0.0,0.410091743119,66.75
SF180,ProbCons,0.551478083588,0.544813695871,0.54814588973,0.241666666667,0.551478083588,1.016,0.838046287507,0.893617021277,5.0,125.0,127.0,117.0,0.0737350815074,0.1296,2.18918918919,1.0,0.551478083588,0.544813695871,0.241666666667,1.016,2.4
SF145,ProbCons,0.353090601185,0.400961538462,0.377026069823,0.0,0.353090601185,0.725190839695,0.815710778137,0.954022988506,5.0,262.0,190.0,180.0,0.155306149267,0.430534351145,8.05714285714,1.0,0.353090601185,0.400961538462,0.0,0.725190839695,6.9
SF052,ProbCons,0.137388926863,0.155278969957,0.14633394841,0.0,0.137388926863,0.715610510046,0.822076643334,0.927536231884,11.0,647.0,463.0,463.0,0.264175340347,0.581424757623,9.31981981982,3.0,0.137388926863,0.155278969957,0.0,0.715610510046,35.8181818182
SF110,ProbCons,0.877758913413,0.903056768559,0.890407840986,0.832080200501,0.877758913413,0.951957295374,0.646084378966,0.676092544987,3.0,562.0,535.0,532.0,0.186414014031,0.208778173191,7.82222222222,2.0,0.877758913413,0.903056768559,0.832080200501,0.951957295374,20.5
SF164,ProbCons,0.0594257178527,0.0750078789789,0.0672167984158,0.0,0.0594257178527,0.537396121884,0.883006846552,0.952830188679,8.0,361.0,194.0,194.0,0.164055783536,0.560249307479,8.89010989011,5.0,0.0594257178527,0.0750078789789,0.0,0.537396121884,12.25
SF177,ProbCons,0.650960384154,0.683580208005,0.667270296079,0.368055555556,0.650960384154,0.734299516908,0.753132537036,0.885714285714,16.0,207.0,152.0,135.0,0.0666698171908,0.42693236715,4.46056782334,2.0,0.650960384154,0.683580208005,0.368055555556,0.734299516908,3.75
SF130,ProbCons,0.0357873210634,0.0487125956855,0.0422499583744,0.0,0.0357873210634,0.511335012594,0.849007465321,0.90625,8.0,397.0,203.0,203.0,0.162011169515,0.613350125945,13.7183098592,4.0,0.0357873210634,0.0487125956855,0.0,0.511335012594,25.625
SF137,ProbCons,0.907352941176,0.907352941176,0.907352941176,0.756578947368,0.907352941176,0.994974874372,0.562589394874,0.637795275591,5.0,199.0,198.0,182.0,0.129024971579,0.237185929648,8.13793103448,3.0,0.907352941176,0.907352941176,0.756578947368,0.994974874372,4.6
SF210,ProbCons,0.249860257127,0.300807537012,0.275333897069,0.0325,0.249860257127,0.759090909091,0.850158970031,0.897297297297,4.0,660.0,501.0,427.0,0.218070423906,0.426893939394,8.41044776119,2.0,0.249860257127,0.300807537012,0.0325,0.759090909091,80.25
SF230,ProbCons,0.400106774491,0.460591405975,0.430349090233,0.0744382022472,0.400106774491,0.379362670713,0.739760721162,0.861607142857,42.0,1318.0,500.0,354.0,0.107315294501,0.77418888648,13.9097695553,4.0,0.400106774491,0.460591405975,0.0744382022472,0.379362670713,125.904761905
SF097,ProbCons,0.162754303599,0.220222339862,0.191488321731,0.0093023255814,0.162754303599,0.549528301887,0.81292432681,0.972222222222,6.0,424.0,233.0,212.0,0.0951041605425,0.551886792453,9.17647058824,3.0,0.162754303599,0.220222339862,0.0093023255814,0.549528301887,27.4166666667
SF253,ProbCons,0.718120805369,0.658461538462,0.688291171915,0.548672566372,0.718120805369,1.05913978495,0.737379640452,0.787610619469,3.0,186.0,197.0,184.0,0.376184270917,0.274193548387,10.2,2.0,0.718120805369,0.658461538462,0.548672566372,1.05913978495,19.5
SF003,ProbCons,0.0443327239488,0.0551763367463,0.0497545303476,0.0,0.0443327239488,0.650727650728,0.858302720367,0.949152542373,8.0,481.0,313.0,313.0,0.349253783925,0.595374220374,9.46694214876,3.0,0.0443327239488,0.0551763367463,0.0,0.650727650728,30.5
SF087,ProbCons,0.176542349251,0.220553015458,0.198547682354,0.0402684563758,0.176542349251,0.525547445255,0.765045442658,0.904761904762,11.0,411.0,216.0,199.0,0.264088751632,0.697412076974,15.0861244019,5.0,0.176542349251,0.220553015458,0.0402684563758,0.525547445255,31.5454545455
SF047,ProbCons,0.597116843703,0.651490066225,0.624303454964,0.0,0.597116843703,0.797202797203,0.70970707186,0.941176470588,6.0,143.0,114.0,101.0,0.0653646976475,0.33682983683,5.55769230769,3.0,0.597116843703,0.651490066225,0.0,0.797202797203,11.0833333333
SF294,ProbCons,0.143258426966,0.146692233941,0.144975330453,0.0,0.143258426966,0.78,0.872972710439,0.941747572816,5.0,250.0,195.0,163.0,0.154451553905,0.4424,5.53,2.0,0.143258426966,0.146692233941,0.0,0.78,1.5
SF224,ProbCons,0.859980139027,0.912539515279,0.886259827153,0.810650887574,0.859980139027,0.85201793722,0.694992576035,0.792207792208,4.0,223.0,190.0,183.0,0.0429981338661,0.209641255605,5.05405405405,2.0,0.859980139027,0.912539515279,0.810650887574,0.85201793722,8.625
SF011,ProbCons,0.00998890122087,0.0160762131587,0.0130325571898,0.0,0.00998890122087,0.475940507437,0.89173061366,0.957345971564,6.0,1143.0,544.0,544.0,0.226328920547,0.641878098571,13.2590361446,4.0,0.00998890122087,0.0160762131587,0.0,0.475940507437,61.9166666667
SF065,ProbCons,0.185116709036,0.21736770692,0.201242207978,0.0084388185654,0.185116709036,0.645367412141,0.812831963394,0.904761904762,8.0,313.0,202.0,183.0,0.10951196999,0.451677316294,4.875,2.0,0.185116709036,0.21736770692,0.0084388185654,0.645367412141,21.9375
SF103,ProbCons,0.877835256665,0.897842897843,0.887839077254,0.6875,0.877835256665,0.945454545455,0.624301992431,0.688461538462,5.0,330.0,312.0,300.0,0.0880443113735,0.18,3.62195121951,2.0,0.877835256665,0.897842897843,0.6875,0.945454545455,6.5
SF207,ProbCons,0.859782608696,0.875,0.867391304348,0.690476190476,0.859782608696,0.945652173913,0.750756748905,0.833333333333,4.0,184.0,174.0,172.0,0.0905529448955,0.115489130435,2.65625,1.0,0.859782608696,0.875,0.690476190476,0.945652173913,3.375
SF205,ProbCons,0.0152687722234,0.0231158961368,0.0191923341801,0.0,0.0152687722234,0.422907488987,0.853911969806,0.938461538462,7.0,681.0,288.0,288.0,0.125211924724,0.639605621984,10.9676258993,2.0,0.0152687722234,0.0231158961368,0.0,0.422907488987,24.0
SF056,ProbCons,0.0819549497132,0.0987580128205,0.0903564812669,0.00418410041841,0.0819549497132,0.563636363636,0.820384217506,0.91059602649,9.0,935.0,527.0,509.0,0.183252633179,0.595127748069,9.68665377176,3.0,0.0819549497132,0.0987580128205,0.00418410041841,0.563636363636,54.0
SF007,ProbCons,0.126024590164,0.175338560228,0.150681575196,0.0285714285714,0.126024590164,0.593984962406,0.841388272493,0.907216494845,5.0,532.0,316.0,260.0,0.126030567142,0.55977443609,11.4538461538,4.0,0.126024590164,0.175338560228,0.0285714285714,0.593984962406,42.5
SF161,ProbCons,0.0298030867483,0.0388349514563,0.0343190191023,0.0,0.0298030867483,0.479041916168,0.840998400283,0.931818181818,10.0,334.0,160.0,160.0,0.136282437912,0.593113772455,7.33703703704,2.0,0.0298030867483,0.0388349514563,0.0,0.479041916168,21.8
SF292,ProbCons,0.156057494867,0.197488090082,0.176772792474,0.0496453900709,0.156057494867,0.636363636364,0.838483570419,0.904109589041,6.0,418.0,266.0,253.0,0.129297242123,0.477671451356,7.21686746988,2.0,0.156057494867,0.197488090082,0.0496453900709,0.636363636364,25.5
SF225,ProbCons,0.0420855740005,0.0492206726825,0.0456531233415,0.0669291338583,0.0420855740005,0.637209302326,0.844047399085,0.945205479452,9.0,430.0,274.0,274.0,0.597608567542,0.626356589147,12.12,3.0,0.0420855740005,0.0492206726825,0.0669291338583,0.637209302326,18.4444444444
SF274,ProbCons,0.125862068966,0.0894607843137,0.10766142664,0.0436241610738,0.125862068966,1.18681318681,0.891191658565,0.899253731343,3.0,546.0,648.0,394.0,0.0642631813541,0.326617826618,5.19417475728,2.0,0.125862068966,0.0894607843137,0.0436241610738,1.18681318681,19.5
SF041,ProbCons,0.445697089472,0.477365661231,0.461531375351,0.195488721805,0.445697089472,0.69801980198,0.788670189116,0.911111111111,22.0,202.0,141.0,129.0,0.092408858232,0.49302430243,4.47142857143,2.0,0.445697089472,0.477365661231,0.195488721805,0.69801980198,8.0
SF170,ProbCons,0.338951310861,0.344106463878,0.34152888737,0.0176991150442,0.338951310861,0.923076923077,0.838723820722,0.921348314607,4.0,156.0,144.0,119.0,0.0792646366289,0.301282051282,5.22222222222,2.0,0.338951310861,0.344106463878,0.0176991150442,0.923076923077,10.125
SF198,ProbCons,0.125150662917,0.189476885645,0.157313774281,0.0,0.125150662917,0.470786516854,0.870287694704,0.943298969072,6.0,890.0,419.0,419.0,0.093571420583,0.59606741573,10.4703947368,3.0,0.125150662917,0.189476885645,0.0,0.470786516854,42.1666666667
SF025,ProbCons,0.951972555746,0.960207612457,0.956090084101,0.9,0.951972555746,0.980952380952,0.616068871707,0.6875,4.0,105.0,103.0,101.0,0.0127101589819,0.0547619047619,1.76923076923,1.0,0.951972555746,0.960207612457,0.9,0.980952380952,0.125
SF215,ProbCons,0.11234939759,0.132175761871,0.122262579731,0.0,0.11234939759,0.671732522796,0.813677097742,0.918699186992,7.0,329.0,221.0,221.0,0.181181812957,0.461137646548,9.31578947368,2.0,0.11234939759,0.132175761871,0.0,0.671732522796,44.5714285714
SF318,ProbCons,0.0473186119874,0.0528789659224,0.0500987889549,0.0,0.0473186119874,0.622950819672,0.856286473107,0.950819672131,10.0,122.0,76.0,76.0,0.0915882428457,0.45,4.25581395349,2.0,0.0473186119874,0.0528789659224,0.0,0.622950819672,13.55
TL306,ProbCons,0.390728476821,0.433823529412,0.412276003116,0.222222222222,0.390728476821,0.878048780488,0.831027667984,0.847826086957,3.0,82.0,72.0,60.0,0.0288675134595,0.280487804878,4.92857142857,2.5,0.390728476821,0.433823529412,0.222222222222,0.878048780488,4.33333333333
SF013,ProbCons,0.540378403323,0.621879978757,0.58112919104,0.34375,0.540378403323,0.650406504065,0.76715550631,0.866666666667,7.0,246.0,160.0,149.0,0.160233582721,0.521486643438,9.25773195876,4.0,0.540378403323,0.621879978757,0.34375,0.650406504065,18.6428571429
SF237,ProbCons,0.401425178147,0.472067039106,0.436746108627,0.166666666667,0.401425178147,0.855421686747,0.814361001318,0.9,3.0,249.0,213.0,190.0,0.130369415623,0.330655957162,6.67567567568,2.0,0.401425178147,0.472067039106,0.166666666667,0.855421686747,24.0
SF134,ProbCons,0.381136451488,0.435512367491,0.40832440949,0.149700598802,0.381136451488,0.657142857143,0.800924685342,0.871794871795,7.0,280.0,184.0,169.0,0.127474046649,0.494897959184,6.73611111111,2.0,0.381136451488,0.435512367491,0.149700598802,0.657142857143,16.0714285714
SF019,ProbCons,0.356796116505,0.318181818182,0.337488967343,0.0454545454545,0.356796116505,1.0,0.837019396336,0.90625,5.0,149.0,149.0,120.0,0.0832993127835,0.281879194631,3.5593220339,2.0,0.356796116505,0.318181818182,0.0454545454545,1.0,4.2
SF275,ProbCons,0.379912663755,0.461130742049,0.420521702902,0.0758620689655,0.379912663755,0.754385964912,0.781586928582,0.857142857143,4.0,285.0,215.0,166.0,0.117689572881,0.472807017544,10.568627451,4.0,0.379912663755,0.461130742049,0.0758620689655,0.754385964912,9.625
SF208,ProbCons,0.740341419587,0.748750567924,0.744545993755,0.325203252033,0.740341419587,0.955882352941,0.817788023026,0.913461538462,7.0,136.0,130.0,125.0,0.0741610461295,0.170168067227,2.74576271186,1.0,0.740341419587,0.748750567924,0.325203252033,0.955882352941,2.92857142857
SF053,ProbCons,0.0938288212544,0.139048093695,0.116438457475,0.06463878327,0.0938288212544,0.421313506815,0.843500493055,0.916666666667,8.0,807.0,340.0,326.0,0.197867318409,0.698420074349,13.7469512195,4.0,0.0938288212544,0.139048093695,0.06463878327,0.421313506815,21.6875
SF154,ProbCons,0.935691318328,0.944805194805,0.940248256567,0.905660377358,0.935691318328,0.981818181818,0.565559160958,0.60396039604,3.0,165.0,162.0,138.0,0.116206712371,0.248484848485,10.25,2.0,0.935691318328,0.944805194805,0.905660377358,0.981818181818,13.0
SF279,ProbCons,0.209061135371,0.231699939504,0.220380537438,0.0292887029289,0.209061135371,0.758807588076,0.804869235778,0.891304347826,7.0,369.0,280.0,277.0,0.222661233633,0.45683313976,7.66233766234,3.0,0.209061135371,0.231699939504,0.0292887029289,0.758807588076,20.0
TL436,ProbCons,0.135306553911,0.14953271028,0.142419632096,0.0,0.135306553911,0.636363636364,0.864719437303,0.975609756098,5.0,165.0,105.0,104.0,0.358675069872,0.587878787879,21.0869565217,23.0,0.135306553911,0.14953271028,0.0,0.636363636364,22.8
SF219,ProbCons,0.169825219313,0.210491367862,0.190158293587,0.00874125874126,0.169825219313,0.519394512772,0.791986883895,0.897810218978,9.0,1057.0,549.0,499.0,0.0805929856791,0.563965100389,8.88245033113,3.0,0.169825219313,0.210491367862,0.00874125874126,0.519394512772,34.1666666667
SF300,ProbCons,0.851767388826,0.915441176471,0.883604282648,0.709677419355,0.851767388826,0.821138211382,0.690983337249,0.820512820513,5.0,123.0,101.0,99.0,0.0775939682077,0.250406504065,4.52941176471,2.0,0.851767388826,0.915441176471,0.709677419355,0.821138211382,2.2
SF315,ProbCons,0.000318979266348,0.000382482310193,0.00035073078827,0.0,0.000318979266348,0.561946902655,0.768054535769,0.861788617886,9.0,452.0,254.0,254.0,0.204395287189,0.558505408063,11.0829268293,2.0,0.000318979266348,0.000382482310193,0.0,0.561946902655,43.2222222222
TL587,ProbCons,0.368876080692,0.338624338624,0.353750209658,0.242647058824,0.368876080692,1.04932735426,0.852134512764,0.860655737705,3.0,223.0,234.0,182.0,0.128870866809,0.282511210762,6.3,3.0,0.368876080692,0.338624338624,0.242647058824,1.04932735426,11.0
SF075,ProbCons,0.522445820433,0.581395348837,0.551920584635,0.376425855513,0.522445820433,0.805352798054,0.774338051894,0.836257309942,4.0,411.0,331.0,289.0,0.171036321881,0.368613138686,8.30136986301,3.0,0.522445820433,0.581395348837,0.376425855513,0.805352798054,17.375
TL526,ProbCons,0.0836501901141,0.065671641791,0.0746609159526,0.048,0.0836501901141,1.07569721116,0.893607893608,0.918918918919,3.0,251.0,270.0,176.0,0.0898198699016,0.361221779548,6.47619047619,2.0,0.0836501901141,0.065671641791,0.048,1.07569721116,18.1666666667
SF295,ProbCons,0.803977272727,0.820289855072,0.8121335639,0.68,0.803977272727,0.973154362416,0.753260869565,0.834782608696,3.0,149.0,145.0,133.0,0.0534351145038,0.140939597315,3.0,2.0,0.803977272727,0.820289855072,0.68,0.973154362416,1.33333333333
SF241,ProbCons,0.761904761905,0.906194690265,0.834049726085,0.665198237885,0.761904761905,0.810810810811,0.719224425297,0.781065088757,3.0,296.0,240.0,233.0,0.00905072173681,0.220720720721,9.33333333333,1.0,0.761904761905,0.906194690265,0.665198237885,0.810810810811,19.1666666667
SF067,ProbCons,0.531254078037,0.589829035062,0.56054155655,0.18112244898,0.531254078037,0.724340175953,0.760214031901,0.868085106383,8.0,682.0,494.0,410.0,0.14896603911,0.52254398827,10.5985130112,3.0,0.531254078037,0.589829035062,0.18112244898,0.724340175953,25.0625
SF113,ProbCons,0.00815267741338,0.0109072880516,0.00952998273247,0.0,0.00815267741338,0.584905660377,0.856986842773,0.969325153374,7.0,742.0,434.0,434.0,0.335296400014,0.581247593377,9.8338762215,4.0,0.00815267741338,0.0109072880516,0.0,0.584905660377,11.9285714286
TL008,ProbCons,0.0,0.0,0.0,0.0,0.0,0.792387543253,0.967276422764,1.0,3.0,289.0,229.0,147.0,0.131703438456,0.542099192618,22.380952381,4.0,0.0,0.0,0.0,0.792387543253,56.0
SF281,ProbCons,0.7,0.854330708661,0.777165354331,0.8,0.7,0.775757575758,0.759040755992,0.785714285714,3.0,165.0,128.0,128.0,0.128935838546,0.319191919192,5.64285714286,3.0,0.7,0.854330708661,0.8,0.775757575758,6.66666666667
SF203,ProbCons,0.888081395349,0.898749693552,0.893415544451,0.749430523918,0.888081395349,0.961612284069,0.723837880142,0.794117647059,5.0,521.0,501.0,460.0,0.0377361542636,0.163531669866,3.76991150442,2.0,0.888081395349,0.898749693552,0.749430523918,0.961612284069,10.2
SF091,ProbCons,0.413,0.426652892562,0.419826446281,0.173913043478,0.413,0.884057971014,0.821377516887,0.879194630872,4.0,345.0,305.0,245.0,0.132150831059,0.36884057971,6.69736842105,3.0,0.413,0.426652892562,0.173913043478,0.884057971014,9.625
SF320,ProbCons,0.432068045062,0.505210813098,0.46863942908,0.181434599156,0.432068045062,0.629281767956,0.780619863241,0.848,9.0,1810.0,1139.0,1046.0,0.220069572635,0.59926335175,12.6614785992,5.0,0.432068045062,0.505210813098,0.181434599156,0.629281767956,11.2222222222
SF070,ProbCons,0.369365260357,0.429126556566,0.399245908462,0.0967741935484,0.369365260357,0.489552238806,0.744271065504,0.904109589041,17.0,335.0,164.0,131.0,0.116927467257,0.676733977173,9.95865633075,3.0,0.369365260357,0.429126556566,0.0967741935484,0.489552238806,37.3529411765
TL553,ProbCons,0.0823863636364,0.0889570552147,0.0856717094255,0.0,0.0823863636364,0.904761904762,0.890007205541,0.928571428571,3.0,378.0,342.0,205.0,0.0150495096714,0.464726631393,10.54,4.0,0.0823863636364,0.0889570552147,0.0,0.904761904762,24.8333333333
SF012,ProbCons,0.217283950617,0.23056768559,0.223925818103,0.119047619048,0.217283950617,0.808080808081,0.833688798923,0.867403314917,4.0,693.0,560.0,388.0,0.142387714131,0.529581529582,12.2333333333,4.0,0.217283950617,0.23056768559,0.119047619048,0.808080808081,31.625
SF226,ProbCons,0.196644697424,0.212564766839,0.204604732131,0.0434782608696,0.196644697424,0.629757785467,0.806974838343,0.912280701754,12.0,289.0,182.0,160.0,0.0982704985296,0.525663206459,8.06637168142,4.0,0.196644697424,0.212564766839,0.0434782608696,0.629757785467,23.375
SF026,ProbCons,0.438524590164,0.467248908297,0.45288674923,0.217391304348,0.438524590164,0.875,0.784176558601,0.859154929577,5.0,160.0,140.0,113.0,0.184673518378,0.4125,8.46153846154,6.0,0.438524590164,0.467248908297,0.217391304348,0.875,13.8
SF305,ProbCons,0.379684727007,0.414472934473,0.39707883074,0.0724637681159,0.379684727007,0.646907216495,0.777094950043,0.925373134328,16.0,388.0,251.0,183.0,0.299461529151,0.743556701031,18.8408163265,3.0,0.379684727007,0.414472934473,0.0724637681159,0.646907216495,77.71875
SF238,ProbCons,0.593142857143,0.593142857143,0.593142857143,0.220779220779,0.593142857143,0.93023255814,0.795503621599,0.903225806452,6.0,86.0,80.0,73.0,0.109769255099,0.222868217054,3.19444444444,3.0,0.593142857143,0.593142857143,0.220779220779,0.93023255814,3.75
SF264,ProbCons,0.757142857143,0.767189384801,0.762166120972,0.505494505495,0.757142857143,0.975124378109,0.754258899249,0.867469879518,5.0,201.0,196.0,176.0,0.428491468143,0.461691542289,8.92307692308,1.0,0.757142857143,0.767189384801,0.505494505495,0.975124378109,28.1
SF176,ProbCons,0.00145251396648,0.00179533213645,0.00162392305146,0.0,0.00145251396648,0.584093872229,0.872960669904,0.931330472103,8.0,767.0,448.0,448.0,0.175424654835,0.533246414602,6.01470588235,2.0,0.00145251396648,0.00179533213645,0.0,0.584093872229,23.9375
SF153,ProbCons,0.0554066130474,0.0649781659389,0.0601923894931,0.0,0.0554066130474,0.597457627119,0.884605842884,0.961165048544,11.0,236.0,141.0,141.0,0.0492156580126,0.468798151002,3.76780185759,2.0,0.0554066130474,0.0649781659389,0.0,0.597457627119,7.0
